procedure_name_en,procedure_year,procedure_number,instance_date,actual_worth,procedure_area,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,area_id,area_name_en,actual_area,property_total_value,actual_area_missing
Property Evaluation,2008,1162,2008-10-27T00:00:00.000Z,1100000.0,232.26,1,Land,63,Residential,230,Abu Hail,232.26,1100000.0,false
Property Evaluation,2005,836,2005-12-24T00:00:00.000Z,2.111925E7,2616.06,1,Land,62,Commercial,231,Al Mamzer,2616.06,2.111925E7,false
Property Evaluation,2005,629,2005-09-06T00:00:00.000Z,2100000.0,1393.55,1,Land,63,Residential,369,Al Barsha Third,1393.55,2100000.0,false
Property Evaluation,2005,436,2005-06-13T00:00:00.000Z,5.74923E7,6283.77,1,Land,62,Commercial,355,Al Nahda First,6283.78,5.74923E7,false
Property Evaluation,2011,836,2011-06-15T00:00:00.000Z,1900000.0,910.45,1,Land,63,Residential,310,Al Twar Second,910.45,1900000.0,false
Property Evaluation,2011,854,2011-06-22T00:00:00.000Z,9000000.0,358.7,1,Land,63,Residential,242,Al Ras,358.7,9000000.0,false
Property Evaluation,2009,158,2009-02-18T00:00:00.000Z,7.5E7,6263.71,1,Land,6,Labor Camp,372,Al Goze Industrial Second,6263.71,7.5E7,false
Property Evaluation,2003,199,2003-04-26T00:00:00.000Z,780000.0,1393.55,1,Land,63,Residential,316,Al Mizhar First,1393.55,780000.0,false
Property Evaluation,2002,357,2002-08-14T00:00:00.000Z,1200000.0,1393.55,1,Land,63,Residential,374,Um Al Sheif,1394.0,1200000.0,false
Property Evaluation,2003,579,2003-12-27T00:00:00.000Z,650000.0,280.75,1,Land,63,Residential,276,Al Bada,280.75,650000.0,false
Property Evaluation,2010,152,2010-02-08T00:00:00.000Z,4900000.0,1300.64,1,Land,65,Industrial,373,Al Goze Industrial Fourth,1301.0,4900000.0,false
Property Evaluation,2010,1303,2010-09-07T00:00:00.000Z,2.694816E7,9272.46,1,Land,63,Residential,232,Mirdif,9272.47,2.694816E7,false
Property Evaluation,2010,758,2010-05-12T00:00:00.000Z,6553250.0,2435.27,1,Land,65,Industrial,309,Al Goze Industrial Third,2861.41,6553250.0,false
Property Evaluation,2006,644,2006-07-17T00:00:00.000Z,4000000.0,74.14,1,Land,62,Commercial,237,Al Sabkha,74.14,4000000.0,false
Property Evaluation,2007,870,2007-12-16T00:00:00.000Z,2500000.0,696.77,1,Land,63,Residential,232,Mirdif,696.77,2500000.0,false
Property Evaluation,2010,25,2010-02-08T00:00:00.000Z,2.5524E7,16937.15,1,Land,65,Industrial,309,Al Goze Industrial Third,18550.69,2.5524E7,false
Property Evaluation,2008,426,2008-03-24T00:00:00.000Z,1.5E7,1393.55,1,Land,63,Residential,375,Jumeirah Second,1396.0,1.5E7,false
Property Evaluation,2008,1268,2008-12-16T00:00:00.000Z,4624000.0,1073.96,1,Land,62,Commercial,249,Al Muteena,536.98,4624000.0,false
Property Evaluation,2011,1419,2011-10-24T00:00:00.000Z,9547200.0,682.28,1,Land,62,Commercial,238,Al Dhagaya,682.56,8078400.0,false
Property Evaluation,2006,271,2006-03-22T00:00:00.000Z,3000000.0,1393.55,1,Land,63,Residential,369,Al Barsha Third,2787.09,3000000.0,false
Property Evaluation,2011,407,2011-03-16T00:00:00.000Z,6750000.0,3135.48,1,Land,65,Industrial,438,Al Ttay,3135.48,3375000.0,false
Property Evaluation,2011,301,2011-03-22T00:00:00.000Z,2.7E7,1193.99,1,Land,62,Commercial,367,Al Suq Al Kabeer,1201.55,2.7E7,false
Property Evaluation,2006,876,2006-11-02T00:00:00.000Z,1.5E8,929.03,1,Land,62,Commercial,329,Trade Center Second,929.03,1.5E8,false
Property Evaluation,2006,319,2006-04-09T00:00:00.000Z,5500000.0,170.94,1,Land,62,Commercial,362,Naif,170.01,5500000.0,false
Property Evaluation,2011,1275,2011-09-26T00:00:00.000Z,1.25E7,3174.5,1,Land,63,Residential,382,Al Waheda,3174.5,1.25E7,false
Property Evaluation,2007,457,2007-06-14T00:00:00.000Z,2.0E7,1492.64,1,Land,62,Commercial,352,Al Thanayah Fourth,1492.58,2.0E7,false
Property Evaluation,2003,333,2003-07-06T00:00:00.000Z,5000000.0,488.02,1,Land,62,Commercial,362,Naif,488.02,5000000.0,false
Property Evaluation,2012,140,2012-02-01T00:00:00.000Z,1150000.0,128.35,3,Unit,60,Flat,330,Marsa Dubai,128.35,1150000.0,false
Property Evaluation,2012,314,2012-03-05T00:00:00.000Z,7.0412E7,6541.49,1,Land,38,Residential Flats,330,Marsa Dubai,6541.49,7.0412E7,false
Property Evaluation,2012,531,2012-04-08T00:00:00.000Z,550000.0,64.13,3,Unit,60,Flat,330,Marsa Dubai,64.13,550000.0,false
Property Evaluation,2012,1087,2012-07-03T00:00:00.000Z,3.2E7,5729.51,1,Land,62,Commercial,368,Al Barsha First,5729.52,3.2E7,false
Property Evaluation,2012,417,2012-03-18T00:00:00.000Z,629634.0,68.0,3,Unit,23,Shop,343,Al Warsan First,68.0,629634.0,false
Property Evaluation,2012,769,2012-05-06T00:00:00.000Z,1.7E8,875.42,1,Land,62,Commercial,254,Al Buteen,875.44,1.7E8,false
Property Evaluation,2012,2081,2012-11-11T00:00:00.000Z,1.7E7,619.57,1,Land,62,Commercial,367,Al Suq Al Kabeer,619.57,1.7E7,false
Property Evaluation,2012,2529,2012-12-20T00:00:00.000Z,1600000.0,155.27,3,Unit,60,Flat,351,Al Thanyah Third,155.27,1600000.0,false
Property Evaluation,2013,297,2013-01-28T00:00:00.000Z,3000000.0,281.96,1,Land,62,Commercial,249,Al Muteena,281.96,3000000.0,false
Property Evaluation,2012,1911,2012-10-18T00:00:00.000Z,1.382E7,1283.92,1,Land,62,Commercial,233,Hor Al Anz,1849.22,1.382E7,false
Property Evaluation,2012,2303,2012-11-28T00:00:00.000Z,1137000.0,100.71,3,Unit,60,Flat,330,Marsa Dubai,100.71,1137000.0,false
Property Evaluation,2012,2452,2012-12-12T00:00:00.000Z,1.82825E7,679.4,1,Land,62,Commercial,367,Al Suq Al Kabeer,679.4,1.82825E7,false
Property Evaluation,2012,1604,2012-09-17T00:00:00.000Z,2.6047795E7,5375.07,1,Land,62,Commercial,441,Al Barsha South Fourth,5375.07,2.6047795E7,false
Property Evaluation,2012,1504,2012-09-05T00:00:00.000Z,1137500.0,211.35,1,Land,62,Commercial,271,Al Karama,211.35,1137500.0,false
Property Evaluation,2012,2601,2012-12-25T00:00:00.000Z,2200000.0,247.78,2,Building,4,Villa,352,Al Thanayah Fourth,247.78,2200000.0,false
Property Evaluation,2013,1358,2013-04-23T00:00:00.000Z,2600000.0,161.18,3,Unit,60,Flat,410,Palm Jumeirah,161.18,2600000.0,false
Property Evaluation,2013,1546,2013-05-08T00:00:00.000Z,1.13796E7,1762.0,1,Land,62,Commercial,301,Al Nahda Second,1762.0,1.13796E7,false
Property Evaluation,2013,841,2013-03-13T00:00:00.000Z,900000.0,137.83,3,Unit,42,Office,285,Nad Al Shiba,137.83,900000.0,false
Property Evaluation,2013,560,2013-02-17T00:00:00.000Z,8000000.0,1486.45,1,Land,62,Commercial,305,AL QUSAIS,1486.45,8000000.0,false
Property Evaluation,2013,3476,2013-11-14T00:00:00.000Z,500000.0,62.27,3,Unit,60,Flat,451,Al Hebiah Fifth,62.27,500000.0,false
Property Evaluation,2013,2796,2013-09-16T00:00:00.000Z,5999700.0,1857.96,1,Land,63,Residential,409,Al Barshaa South Third,1857.96,5999700.0,false
Property Evaluation,2013,2972,2013-09-26T00:00:00.000Z,2000000.0,162.49,3,Unit,60,Flat,351,Al Thanyah Third,162.49,2000000.0,false
Property Evaluation,2013,2508,2013-08-20T00:00:00.000Z,5662800.0,159.42,3,Unit,60,Flat,390,Burj Khalifa,159.42,5662800.0,false
Property Evaluation,2013,2902,2013-09-22T00:00:00.000Z,7500000.0,1393.55,1,Land,63,Residential,232,Mirdif,1857.86,7500000.0,false
Property Evaluation,2013,3861,2013-12-18T00:00:00.000Z,6251150.0,2640.0,1,Land,28,Airport,462,Madinat Al Mataar,2640.0,6251150.0,false
Property Evaluation,2014,929,2014-03-02T00:00:00.000Z,4800000.0,1393.55,1,Land,63,Residential,369,Al Barsha Third,1394.0,4800000.0,false
Property Evaluation,2014,786,2014-02-19T00:00:00.000Z,9.3428E7,4339.9,1,Land,62,Commercial,244,Al Murqabat,4339.87,9.3428E7,false
Property Evaluation,2013,3915,2013-12-23T00:00:00.000Z,2200000.0,87.7,3,Unit,60,Flat,390,Burj Khalifa,87.7,2200000.0,false
Property Evaluation,2014,1643,2014-03-27T00:00:00.000Z,3.9025E7,2599.15,1,Land,65,Industrial,247,Al Khabeesi,2609.5,3.9025E7,false
Property Evaluation,2014,1833,2014-04-10T00:00:00.000Z,1.2E7,1858.06,1,Land,63,Residential,364,Al Wasl,1858.0,1.2E7,false
Property Evaluation,2014,2245,2014-05-05T00:00:00.000Z,956800.0,68.43,3,Unit,60,Flat,350,Al Thanyah Fifth,68.43,956800.0,false
Property Evaluation,2014,1642,2014-03-27T00:00:00.000Z,2.1087E7,1451.14,1,Land,65,Industrial,247,Al Khabeesi,1451.15,2.1087E7,false
Property Evaluation,2014,1874,2014-04-14T00:00:00.000Z,1125000.0,80.45,3,Unit,42,Office,526,Business Bay,80.45,1125000.0,false
Property Evaluation,2014,2467,2014-05-20T00:00:00.000Z,1546065.0,95.76,3,Unit,60,Flat,330,Marsa Dubai,95.76,1546065.0,false
Property Evaluation,2014,1358,2014-03-20T00:00:00.000Z,9205500.0,1140.29,1,Land,63,Residential,354,Al Warqa Second,1140.29,9205500.0,false
Property Evaluation,2014,1501,2014-03-25T00:00:00.000Z,3.0E7,1858.06,1,Land,65,Industrial,248,Um Ramool,1858.06,3.0E7,false
Property Evaluation,2014,2497,2014-05-20T00:00:00.000Z,811052.0,68.5,3,Unit,60,Flat,435,Al Hebiah Fourth,68.5,811052.0,false
Property Evaluation,2014,2552,2014-05-26T00:00:00.000Z,3600000.0,572.1,1,Land,63,Residential,434,Wadi Al Safa 6,572.1,3600000.0,false
Property Evaluation,2014,2579,2014-05-26T00:00:00.000Z,5.5749537E7,5754.78,1,Land,65,Industrial,308,Al Goze Industrial First,5754.79,5.5749537E7,false
Property Evaluation,2010,413,2010-03-21T00:00:00.000Z,2000000.0,445.93,1,Land,63,Residential,230,Abu Hail,444.36,2000000.0,false
Property Evaluation,2010,612,2010-04-14T00:00:00.000Z,1.2E7,383.04,1,Land,62,Commercial,339,Al Mararr,383.04,1.2E7,false
Property Evaluation,2010,889,2010-05-30T00:00:00.000Z,1.2E7,1858.06,1,Land,62,Commercial,247,Al Khabeesi,1858.06,1.2E7,false
Property Evaluation,2010,557,2010-04-06T00:00:00.000Z,2.316E7,3586.06,1,Land,62,Commercial,378,Al Garhoud,3586.06,2.316E7,false
Property Evaluation,2010,507,2010-03-30T00:00:00.000Z,6000000.0,1858.06,1,Land,63,Residential,248,Um Ramool,1817.0,6000000.0,false
Property Evaluation,2010,746,2010-05-23T00:00:00.000Z,5500000.0,932.84,1,Land,63,Residential,303,Um Suqaim First,932.84,5500000.0,false
Property Evaluation,2010,1192,2010-07-28T00:00:00.000Z,1899430.0,1357.41,1,Land,63,Residential,415,Al Barshaa South First,1357.41,1899430.0,false
Property Evaluation,2010,1004,2010-06-14T00:00:00.000Z,3041002.0,226.13,3,Unit,60,Flat,390,Burj Khalifa,405.31,3041002.0,false
Property Evaluation,2010,12,2010-02-07T00:00:00.000Z,1377000.0,2132.12,1,Land,40,Plants shop,345,Al Warsan Third,2132.12,1377000.0,false
Property Evaluation,2007,775,2007-11-19T00:00:00.000Z,6750000.0,1393.55,1,Land,63,Residential,370,Um Suqaim Third,1393.55,6750000.0,false
Property Evaluation,2009,26,2009-01-08T00:00:00.000Z,6000000.0,166.85,1,Land,62,Commercial,339,Al Mararr,166.85,6000000.0,false
Property Evaluation,2005,60,2005-02-05T00:00:00.000Z,3.2E7,1969.54,1,Land,62,Commercial,271,Al Karama,1969.54,3.2E7,false
Property Evaluation,2003,185,2003-04-21T00:00:00.000Z,780000.0,1393.55,1,Land,63,Residential,393,Al Barsha Second,1393.55,780000.0,false
Property Evaluation,2005,832,2005-12-24T00:00:00.000Z,1.0798E7,2006.33,1,Land,63,Residential,231,Al Mamzer,2006.33,1.0798E7,false
Property Evaluation,2010,1063,2010-06-23T00:00:00.000Z,5.82725E7,4164.38,1,Land,62,Commercial,240,Port Saeed,4164.38,2.0E8,false
Property Evaluation,2005,176,2005-03-29T00:00:00.000Z,1.2E7,495.64,1,Land,62,Commercial,362,Naif,495.64,1.2E7,false
Property Evaluation,2003,488,2003-11-02T00:00:00.000Z,750000.0,1393.55,1,Land,63,Residential,393,Al Barsha Second,1393.55,750000.0,false
Property Evaluation,2008,713,2008-06-03T00:00:00.000Z,2.7E7,1858.06,1,Land,65,Industrial,395,Jabal Ali Industrial First,1858.06,2.7E7,false
Property Evaluation,2009,836,2009-10-01T00:00:00.000Z,1744500.0,1080.46,1,Land,63,Residential,298,Al Warqa Third,1080.46,1744500.0,false
Property Evaluation,2005,360,2005-06-06T00:00:00.000Z,9829750.0,2609.18,1,Land,62,Commercial,247,Al Khabeesi,2609.18,9829750.0,false
Property Evaluation,2008,446,2008-04-03T00:00:00.000Z,1900000.0,232.26,1,Land,63,Residential,233,Hor Al Anz,232.26,1900000.0,false
Property Evaluation,2004,649,2004-10-13T00:00:00.000Z,600000.0,482.54,1,Land,63,Residential,300,Al Rashidiya,483.0,600000.0,false
Property Evaluation,2002,355,2002-08-11T00:00:00.000Z,1100000.0,929.03,1,Land,63,Residential,318,Jumeirah Third,929.03,1100000.0,false
Property Evaluation,2005,334,2005-05-24T00:00:00.000Z,2500000.0,211.35,1,Land,63,Residential,271,Al Karama,211.35,2500000.0,false
Property Evaluation,2011,380,2011-07-26T00:00:00.000Z,1400000.0,216.51,2,Building,4,Villa,352,Al Thanayah Fourth,216.51,1400000.0,false
Property Evaluation,2010,1788,2010-12-28T00:00:00.000Z,5.3E7,17654.17,1,Land,62,Commercial,373,Al Goze Industrial Fourth,17654.17,5.3E7,false
Property Evaluation,2011,459,2011-03-28T00:00:00.000Z,3447180.0,1455.7,1,Land,62,Commercial,297,Al Warqa First,1455.7,3447180.0,false
Property Evaluation,2010,1782,2010-12-29T00:00:00.000Z,2.9286E7,15115.32,1,Land,65,Industrial,321,Al Qusais Industrial Third,15115.32,2.9286E7,false
Property Evaluation,2011,392,2011-03-24T00:00:00.000Z,1.8E7,5050.21,1,Land,62,Commercial,247,Al Khabeesi,5050.21,1.8E7,false
Property Evaluation,2008,1295,2008-12-24T00:00:00.000Z,2.4E7,2294.7,1,Land,63,Residential,378,Al Garhoud,2294.7,2.4E7,false
Property Evaluation,2006,454,2006-05-10T00:00:00.000Z,1.2E7,1019.61,1,Land,63,Residential,328,Al Jafliya,1020.0,1.2E7,false
Property Evaluation,2003,474,2003-10-26T00:00:00.000Z,1711500.0,1060.02,1,Land,63,Residential,318,Jumeirah Third,1060.02,1711500.0,false
Property Evaluation,2004,590,2004-09-13T00:00:00.000Z,1700000.0,1008.93,1,Land,62,Commercial,230,Abu Hail,1008.93,1700000.0,false
Property Evaluation,2007,815,2007-11-29T00:00:00.000Z,6000000.0,1393.55,1,Land,63,Residential,359,Al Twar Third,1393.55,6000000.0,false
Property Evaluation,2005,685,2005-10-08T00:00:00.000Z,4000000.0,1393.55,1,Land,63,Residential,393,Al Barsha Second,1394.0,4000000.0,false
Property Evaluation,2011,1309,2011-09-27T00:00:00.000Z,6300000.0,1672.25,1,Land,62,Commercial,301,Al Nahda Second,1672.25,6300000.0,false
Property Evaluation,2011,1188,2011-09-08T00:00:00.000Z,7124017.5,5765.97,1,Land,62,Commercial,350,Al Thanyah Fifth,5765.93,1.5568659E7,false
Property Evaluation,2011,1501,2011-11-20T00:00:00.000Z,1.7E8,1972.7,1,Land,62,Commercial,362,Naif,1972.7,1.7E8,false
Property Evaluation,2007,322,2007-04-19T00:00:00.000Z,5.0E7,4534.87,1,Land,62,Commercial,325,Um Hurair First,4534.88,5.0E7,false
Property Evaluation,2004,526,2004-07-27T00:00:00.000Z,6500000.0,1932.85,1,Land,63,Residential,300,Al Rashidiya,1932.85,6500000.0,false
Property Evaluation,2008,834,2008-07-08T00:00:00.000Z,1.2E7,310.3,1,Land,62,Commercial,339,Al Mararr,310.3,1.2E7,false
Property Evaluation,2010,1514,2010-11-22T00:00:00.000Z,3.5E7,1393.55,1,Land,62,Commercial,301,Al Nahda Second,1393.55,3.5E7,false
Property Evaluation,2004,471,2004-06-28T00:00:00.000Z,800000.0,561.51,1,Land,63,Residential,300,Al Rashidiya,562.0,800000.0,false
Property Evaluation,2007,854,2007-12-11T00:00:00.000Z,1700000.0,232.26,1,Land,63,Residential,233,Hor Al Anz,232.26,1700000.0,false
Property Evaluation,2006,1,2006-01-02T00:00:00.000Z,6500000.0,259.48,1,Land,62,Commercial,239,Al Baraha,259.48,6500000.0,false
Property Evaluation,2010,1403,2010-10-06T00:00:00.000Z,3.25E8,2322.58,1,Land,62,Commercial,341,Trade Center First,2322.58,3.25E8,false
Property Evaluation,2010,1408,2010-09-29T00:00:00.000Z,1.962E7,4050.57,1,Land,63,Residential,315,Al Manara,4050.57,1.962E7,false
Property Evaluation,2010,476,2010-03-11T00:00:00.000Z,2.01684E7,1338.36,1,Land,62,Commercial,244,Al Murqabat,1338.36,2.01684E7,false
Property Evaluation,2005,142,2005-03-16T00:00:00.000Z,1.1E7,653.57,1,Land,62,Commercial,362,Naif,653.57,1.1E7,false
Property Evaluation,2004,366,2004-05-23T00:00:00.000Z,4000000.0,1393.55,1,Land,63,Residential,232,Mirdif,1393.55,4000000.0,false
Property Evaluation,2012,147,2012-02-02T00:00:00.000Z,7487500.0,556.49,1,Land,63,Residential,362,Naif,556.49,7487500.0,false
Property Evaluation,2008,452,2008-04-03T00:00:00.000Z,1.8E7,112.51,1,Land,63,Residential,238,Al Dhagaya,112.27,1.8E7,false
Property Evaluation,2010,112,2010-02-10T00:00:00.000Z,1.3E7,393.17,1,Land,63,Residential,339,Al Mararr,393.17,1.3E7,false
Property Evaluation,2010,1513,2010-11-01T00:00:00.000Z,2.222415E7,4588.2,1,Land,63,Residential,303,Um Suqaim First,4588.2,2.222415E7,false
Property Evaluation,2004,401,2004-06-07T00:00:00.000Z,5.0E7,2705.34,1,Land,63,Residential,240,Port Saeed,2705.34,5.0E7,false
Property Evaluation,2007,498,2007-06-27T00:00:00.000Z,2000000.0,185.81,1,Land,62,Commercial,233,Hor Al Anz,185.81,2000000.0,false
Property Evaluation,2004,262,2004-04-17T00:00:00.000Z,1.1E7,523.42,1,Land,62,Commercial,266,Al Satwa,227.61,1.1E7,false
Property Evaluation,2011,115,2011-01-24T00:00:00.000Z,1937760.0,1500.2,1,Land,65,Industrial,435,Al Hebiah Fourth,1500.2,1937760.0,false
Property Evaluation,2011,77,2011-02-02T00:00:00.000Z,3.3E7,2620.61,1,Land,62,Commercial,269,Al Hamriya,2620.61,3.3E7,false
Property Evaluation,2011,678,2011-05-18T00:00:00.000Z,4.2E7,18801.24,1,Land,62,Commercial,305,AL QUSAIS,18801.25,4.2E7,false
Property Evaluation,2010,1785,2010-12-29T00:00:00.000Z,1500000.0,178.9,3,Unit,60,Flat,330,Marsa Dubai,178.9,1500000.0,false
Property Evaluation,2007,784,2007-11-19T00:00:00.000Z,1.274E7,591.79,1,Land,62,Commercial,238,Al Dhagaya,591.82,1.274E7,false
Property Evaluation,2005,514,2005-07-10T00:00:00.000Z,1700000.0,696.77,1,Land,63,Residential,232,Mirdif,696.76,1700000.0,false
Property Evaluation,2009,1173,2009-12-15T00:00:00.000Z,8.0E7,5167.26,1,Land,62,Commercial,357,AL TWAR FIFTH,5167.27,8.0E7,false
Property Evaluation,2009,626,2009-06-25T00:00:00.000Z,1.25E7,929.03,1,Land,63,Residential,318,Jumeirah Third,929.03,1.25E7,false
Property Evaluation,2008,1175,2008-10-29T00:00:00.000Z,8000000.0,953.37,1,Land,63,Residential,317,Jumeirah First,953.37,8000000.0,false
Property Evaluation,2006,8,2006-01-14T00:00:00.000Z,2228000.0,206.99,1,Land,63,Residential,276,Al Bada,204.48,2228000.0,false
Property Evaluation,2003,400,2003-08-31T00:00:00.000Z,2000000.0,3771.3,1,Land,65,Industrial,319,Ras Al Khor Industrial Second,3771.3,2000000.0,false
Property Evaluation,2012,291,2012-03-01T00:00:00.000Z,750000.0,66.91,3,Unit,60,Flat,410,Palm Jumeirah,66.91,750000.0,false
Property Evaluation,2012,804,2012-05-13T00:00:00.000Z,1383550.0,367.25,1,Land,62,Commercial,249,Al Muteena,367.69,1383550.0,false
Property Evaluation,2012,2128,2012-11-14T00:00:00.000Z,1.09E8,1128.68,1,Land,62,Commercial,242,Al Ras,1128.67,1.09E8,false
Property Evaluation,2012,1930,2012-10-22T00:00:00.000Z,4200000.0,681.44,1,Land,62,Commercial,352,Al Thanayah Fourth,681.44,4200000.0,false
Property Evaluation,2013,140,2013-01-15T00:00:00.000Z,3500000.0,418.06,1,Land,63,Residential,375,Jumeirah Second,418.06,3500000.0,false
Property Evaluation,2012,1445,2012-08-29T00:00:00.000Z,1350000.0,48.22,3,Unit,101,Hotel Apartment,390,Burj Khalifa,48.22,1350000.0,false
Property Evaluation,2013,809,2013-03-11T00:00:00.000Z,1100000.0,138.43,3,Unit,42,Office,443,Al Thanyah First,138.62,1100000.0,false
Property Evaluation,2013,1281,2013-04-17T00:00:00.000Z,2850000.0,211.35,1,Land,62,Commercial,271,Al Karama,422.71,2850000.0,false
Property Evaluation,2013,1916,2013-06-12T00:00:00.000Z,8000000.0,3660.38,1,Land,63,Residential,312,Muhaisanah First,3660.38,8000000.0,false
Property Evaluation,2013,1586,2013-05-12T00:00:00.000Z,2.8E7,807.14,1,Land,62,Commercial,267,Al Raffa,807.14,3.5E7,false
Property Evaluation,2013,849,2013-03-13T00:00:00.000Z,3230000.0,1579.35,1,Land,63,Residential,396,Al Khawaneej First,1579.35,3230000.0,false
Property Evaluation,2013,1194,2013-04-11T00:00:00.000Z,4.107421E7,22446.56,1,Land,13,Clinic,396,Al Khawaneej First,22446.56,4.107421E7,false
Property Evaluation,2013,2632,2013-08-27T00:00:00.000Z,1.036E7,1374.96,1,Land,62,Commercial,301,Al Nahda Second,1375.0,1.036E7,false
Property Evaluation,2013,2669,2013-09-03T00:00:00.000Z,9.5E7,11558.82,1,Land,62,Commercial,458,Dubai Investment Park First,11558.81,9.5E7,false
Property Evaluation,2013,2946,2013-09-24T00:00:00.000Z,3339420.0,705.32,1,Land,63,Residential,232,Mirdif,738.67,3339420.0,false
Property Evaluation,2013,2251,2013-07-10T00:00:00.000Z,2.83284E7,1462.11,1,Land,62,Commercial,278,Mankhool,1462.11,2.83284E7,false
Property Evaluation,2013,2192,2013-07-04T00:00:00.000Z,2569450.0,367.25,1,Land,62,Commercial,249,Al Muteena,367.69,2569450.0,false
Property Evaluation,2013,2730,2013-09-09T00:00:00.000Z,1.2436704E8,144425.89,1,Land,63,Residential,466,Wadi Al Safa 4,144425.89,1.2436704E8,false
Property Evaluation,2014,701,2014-02-17T00:00:00.000Z,900000.0,220.83,1,Land,63,Residential,230,Abu Hail,220.83,900000.0,false
Property Evaluation,2013,3986,2013-12-29T00:00:00.000Z,7.2918E7,3387.15,1,Land,62,Commercial,314,Al Saffa Second,3387.15,7.2918E7,false
Property Evaluation,2013,3739,2013-12-10T00:00:00.000Z,1.42E7,2751.23,1,Land,63,Residential,304,Um Suqaim Second,1377.24,1.42E7,false
Property Evaluation,2014,13,2014-01-02T00:00:00.000Z,2.18865E7,1355.55,1,Land,38,Residential Flats,388,Oud Metha,1355.54,2.18865E7,false
Property Evaluation,2014,1239,2014-03-17T00:00:00.000Z,3600000.0,1337.8,1,Land,65,Industrial,355,Al Nahda First,1337.8,3600000.0,false
Property Evaluation,2014,1731,2014-04-02T00:00:00.000Z,9808400.0,650.88,1,Land,62,Commercial,249,Al Muteena,650.91,9808400.0,false
Property Evaluation,2014,1353,2014-03-20T00:00:00.000Z,4.29E7,3613.56,1,Land,65,Industrial,248,Um Ramool,3716.12,4.29E7,false
Property Evaluation,2014,1442,2014-03-24T00:00:00.000Z,1000000.0,106.75,3,Unit,60,Flat,451,Al Hebiah Fifth,106.75,1000000.0,false
Property Evaluation,2014,1941,2014-04-17T00:00:00.000Z,7.3935E7,2747.49,1,Land,62,Commercial,374,Um Al Sheif,2747.51,7.3935E7,false
